algorithm,seed,step,success_rate,mean_score,solved_count,total_episodes,filled_mean,violations_mean,zero_cand_mean,run_id
dqn,42,6100,0.0,4.2,0,50,10.36,1.98,0.44,42_20260110_094509
dqn,42,6200,0.0,4.3,0,50,10.34,1.92,0.44,42_20260110_094509
dqn,42,6300,0.0,4.56,0,50,10.32,1.88,0.4,42_20260110_094509
dqn,42,6400,0.0,4.5,0,50,10.3,1.9,0.4,42_20260110_094509
dqn,42,6500,0.0,4.62,0,50,10.3,1.84,0.4,42_20260110_094509
dqn,42,6600,0.0,4.56,0,50,10.32,1.88,0.4,42_20260110_094509
dqn,42,6700,0.0,4.22,0,50,10.38,1.98,0.44,42_20260110_094509
dqn,42,6800,0.0,4.22,0,50,10.4,1.94,0.46,42_20260110_094509
dqn,42,6900,0.0,4.26,0,50,10.36,1.9,0.46,42_20260110_094509
dqn,42,7000,0.0,4.3,0,50,10.42,1.96,0.44,42_20260110_094509
dqn,42,7100,0.0,4.7,0,50,10.38,1.74,0.44,42_20260110_094509
dqn,42,7200,0.0,4.44,0,50,10.34,1.8,0.46,42_20260110_094509
dqn,42,7300,0.0,4.64,0,50,10.38,1.82,0.42,42_20260110_094509
dqn,42,7400,0.0,4.66,0,50,10.32,1.78,0.42,42_20260110_094509
dqn,42,7500,0.0,4.84,0,50,10.32,1.74,0.4,42_20260110_094509
dqn,42,7600,0.0,4.32,0,50,10.36,1.82,0.48,42_20260110_094509
dqn,42,7700,0.0,4.62,0,50,10.3,1.74,0.44,42_20260110_094509
dqn,42,7800,0.0,4.5,0,50,10.34,1.72,0.48,42_20260110_094509
dqn,42,7900,0.0,4.38,0,50,10.38,1.7,0.52,42_20260110_094509
dqn,42,8000,0.0,4.26,0,50,10.36,1.8,0.5,42_20260110_094509
dqn,42,8100,0.0,4.26,0,50,10.4,1.82,0.5,42_20260110_094509
dqn,42,8200,0.0,4.38,0,50,10.4,1.76,0.5,42_20260110_094509
dqn,42,8300,0.0,4.5,0,50,10.36,1.78,0.46,42_20260110_094509
dqn,42,8400,0.0,4.04,0,50,10.44,1.9,0.52,42_20260110_094509
dqn,42,8500,0.0,4.22,0,50,10.42,1.9,0.48,42_20260110_094509
dqn,42,8600,0.0,4.28,0,50,10.44,1.88,0.48,42_20260110_094509
dqn,42,8700,0.0,4.46,0,50,10.44,1.84,0.46,42_20260110_094509
dqn,42,8800,0.0,4.34,0,50,10.42,1.84,0.48,42_20260110_094509
dqn,42,8900,0.0,4.46,0,50,10.42,1.88,0.44,42_20260110_094509
dqn,42,9000,0.0,4.42,0,50,10.4,1.84,0.46,42_20260110_094509
dqn,42,9100,0.0,4.58,0,50,10.36,1.74,0.46,42_20260110_094509
dqn,42,9200,0.0,4.56,0,50,10.38,1.76,0.46,42_20260110_094509
dqn,42,9300,0.0,4.48,0,50,10.38,1.8,0.46,42_20260110_094509
dqn,42,9400,0.0,4.92,0,50,10.34,1.66,0.42,42_20260110_094509
dqn,42,9500,0.0,4.48,0,50,10.38,1.8,0.46,42_20260110_094509
dqn,42,9600,0.0,4.3,0,50,10.4,1.8,0.5,42_20260110_094509
dqn,42,9700,0.0,4.48,0,50,10.42,1.82,0.46,42_20260110_094509
dqn,42,9800,0.0,4.46,0,50,10.36,1.8,0.46,42_20260110_094509
dqn,42,9900,0.0,4.7,0,50,10.34,1.72,0.44,42_20260110_094509
dqn,42,10000,0.0,4.64,0,50,10.32,1.74,0.44,42_20260110_094509
dqn,42,10100,0.0,4.56,0,50,10.34,1.74,0.46,42_20260110_094509
dqn,42,10200,0.0,4.56,0,50,10.34,1.74,0.46,42_20260110_094509
dqn,42,10300,0.0,4.58,0,50,10.32,1.72,0.46,42_20260110_094509
dqn,42,10400,0.0,4.86,0,50,10.32,1.68,0.42,42_20260110_094509
dqn,42,10500,0.0,4.8,0,50,10.32,1.66,0.44,42_20260110_094509
dqn,42,10600,0.0,4.82,0,50,10.4,1.74,0.42,42_20260110_094509
dqn,42,10700,0.0,4.88,0,50,10.3,1.66,0.42,42_20260110_094509
dqn,42,10800,0.0,5.04,0,50,10.28,1.62,0.4,42_20260110_094509
dqn,42,10900,0.0,4.78,0,50,10.36,1.74,0.42,42_20260110_094509
dqn,42,11000,0.0,4.92,0,50,10.36,1.72,0.4,42_20260110_094509
dqn,42,11100,0.0,4.84,0,50,10.34,1.8,0.38,42_20260110_094509
dqn,42,11200,0.0,4.82,0,50,10.32,1.8,0.38,42_20260110_094509
dqn,42,11300,0.0,4.84,0,50,10.34,1.8,0.38,42_20260110_094509
dqn,42,11400,0.0,4.84,0,50,10.34,1.8,0.38,42_20260110_094509
dqn,42,11500,0.0,4.92,0,50,10.3,1.74,0.38,42_20260110_094509
dqn,42,11600,0.0,4.7,0,50,10.3,1.8,0.4,42_20260110_094509
dqn,42,11700,0.0,4.84,0,50,10.26,1.86,0.34,42_20260110_094509
dqn,42,11800,0.0,4.98,0,50,10.28,1.8,0.34,42_20260110_094509
dqn,42,11900,0.0,4.96,0,50,10.3,1.82,0.34,42_20260110_094509
dqn,42,12000,0.0,4.72,0,50,10.34,1.86,0.38,42_20260110_094509
dqn,42,12100,0.0,4.58,0,50,10.38,1.9,0.4,42_20260110_094509
dqn,42,12200,0.0,4.78,0,50,10.34,1.78,0.4,42_20260110_094509
dqn,42,12300,0.0,4.7,0,50,10.32,1.86,0.38,42_20260110_094509
dqn,42,12400,0.0,4.98,0,50,10.32,1.82,0.34,42_20260110_094509
dqn,42,12500,0.0,4.6,0,50,10.34,1.92,0.38,42_20260110_094509
dqn,42,12600,0.0,4.38,0,50,10.38,1.9,0.44,42_20260110_094509
dqn,42,12700,0.0,4.56,0,50,10.32,1.78,0.44,42_20260110_094509
dqn,42,12800,0.0,4.56,0,50,10.34,1.84,0.42,42_20260110_094509
dqn,42,12900,0.0,4.5,0,50,10.32,1.86,0.42,42_20260110_094509
dqn,42,13000,0.0,4.6,0,50,10.28,1.74,0.44,42_20260110_094509
dqn,42,13100,0.0,4.34,0,50,10.32,1.84,0.46,42_20260110_094509
dqn,42,13200,0.0,4.54,0,50,10.34,1.8,0.44,42_20260110_094509
dqn,42,13300,0.0,4.42,0,50,10.36,1.92,0.42,42_20260110_094509
dqn,42,13400,0.0,4.92,0,50,10.24,1.76,0.36,42_20260110_094509
dqn,42,13500,0.0,5.38,0,50,10.2,1.56,0.34,42_20260110_094509
dqn,42,13600,0.0,5.66,0,50,10.16,1.4,0.34,42_20260110_094509
dqn,42,13700,0.0,5.18,0,50,10.26,1.54,0.4,42_20260110_094509
dqn,42,13800,0.0,5.0,0,50,10.3,1.6,0.42,42_20260110_094509
dqn,42,13900,0.0,5.36,0,50,10.28,1.56,0.36,42_20260110_094509
dqn,42,14000,0.0,5.14,0,50,10.26,1.56,0.4,42_20260110_094509
dqn,42,14100,0.0,5.5,0,50,10.24,1.52,0.34,42_20260110_094509
dqn,42,14200,0.0,5.46,0,50,10.22,1.48,0.36,42_20260110_094509
dqn,42,14300,0.0,5.44,0,50,10.24,1.5,0.36,42_20260110_094509
dqn,42,14400,0.0,5.24,0,50,10.3,1.58,0.38,42_20260110_094509
dqn,42,14500,0.0,5.14,0,50,10.3,1.58,0.4,42_20260110_094509
dqn,42,14600,0.0,5.18,0,50,10.32,1.62,0.38,42_20260110_094509
dqn,42,14700,0.0,5.42,0,50,10.26,1.52,0.36,42_20260110_094509
dqn,42,14800,0.0,5.26,0,50,10.28,1.56,0.38,42_20260110_094509
dqn,42,14900,0.0,5.44,0,50,10.32,1.54,0.36,42_20260110_094509
dqn,42,15000,0.0,5.42,0,50,10.3,1.54,0.36,42_20260110_094509
dqn,42,15100,0.0,5.3,0,50,10.32,1.56,0.38,42_20260110_094509
dqn,42,15200,0.0,5.34,0,50,10.34,1.6,0.36,42_20260110_094509
dqn,42,15300,0.0,5.58,0,50,10.3,1.56,0.32,42_20260110_094509
dqn,42,15400,0.0,5.46,0,50,10.32,1.58,0.34,42_20260110_094509
dqn,42,15500,0.0,5.44,0,50,10.3,1.58,0.34,42_20260110_094509
dqn,42,15600,0.0,5.58,0,50,10.3,1.56,0.32,42_20260110_094509
dqn,42,15700,0.0,5.34,0,50,10.32,1.64,0.34,42_20260110_094509
dqn,42,15800,0.0,5.2,0,50,10.4,1.7,0.36,42_20260110_094509
dqn,42,15900,0.0,5.08,0,50,10.38,1.7,0.38,42_20260110_094509
dqn,42,16000,0.0,5.08,0,50,10.38,1.7,0.38,42_20260110_094509
dqn,42,16100,0.0,4.8,0,50,10.42,1.76,0.42,42_20260110_094509
dqn,42,16200,0.0,4.88,0,50,10.36,1.74,0.4,42_20260110_094509
dqn,42,16300,0.0,4.76,0,50,10.38,1.76,0.42,42_20260110_094509
dqn,42,16400,0.0,4.74,0,50,10.32,1.74,0.42,42_20260110_094509
dqn,42,16500,0.0,4.46,0,50,10.34,1.84,0.44,42_20260110_094509
dqn,42,16600,0.0,4.74,0,50,10.32,1.74,0.42,42_20260110_094509
dqn,42,16700,0.0,4.58,0,50,10.36,1.84,0.42,42_20260110_094509
dqn,42,16800,0.0,4.96,0,50,10.26,1.6,0.42,42_20260110_094509
dqn,42,16900,0.0,4.94,0,50,10.28,1.72,0.38,42_20260110_094509
dqn,42,17000,0.0,4.7,0,50,10.28,1.74,0.42,42_20260110_094509
dqn,42,17100,0.0,4.82,0,50,10.28,1.78,0.38,42_20260110_094509
dqn,42,17200,0.0,4.88,0,50,10.26,1.74,0.38,42_20260110_094509
dqn,42,17300,0.0,5.14,0,50,10.2,1.58,0.38,42_20260110_094509
dqn,42,17400,0.0,5.16,0,50,10.22,1.58,0.38,42_20260110_094509
dqn,42,17500,0.0,5.2,0,50,10.22,1.56,0.38,42_20260110_094509
dqn,42,17600,0.0,5.18,0,50,10.24,1.58,0.38,42_20260110_094509
dqn,42,17700,0.0,4.74,0,50,10.26,1.76,0.4,42_20260110_094509
dqn,42,17800,0.0,5.28,0,50,10.22,1.52,0.38,42_20260110_094509
dqn,42,17900,0.0,4.84,0,50,10.26,1.66,0.42,42_20260110_094509
dqn,42,18000,0.0,4.82,0,50,10.24,1.66,0.42,42_20260110_094509
dqn,42,18100,0.0,4.84,0,50,10.28,1.72,0.4,42_20260110_094509
dqn,42,18200,0.0,4.72,0,50,10.32,1.8,0.4,42_20260110_094509
dqn,42,18300,0.0,4.98,0,50,10.34,1.78,0.36,42_20260110_094509
dqn,42,18400,0.0,4.86,0,50,10.3,1.72,0.4,42_20260110_094509
dqn,42,18500,0.0,4.84,0,50,10.32,1.74,0.4,42_20260110_094509
dqn,42,18600,0.0,4.98,0,50,10.32,1.72,0.38,42_20260110_094509
dqn,42,18700,0.0,5.1,0,50,10.26,1.58,0.4,42_20260110_094509
dqn,42,18800,0.0,5.14,0,50,10.28,1.62,0.38,42_20260110_094509
dqn,42,18900,0.0,5.0,0,50,10.32,1.66,0.4,42_20260110_094509
dqn,42,19000,0.0,5.16,0,50,10.22,1.48,0.42,42_20260110_094509
dqn,42,19100,0.0,5.02,0,50,10.34,1.76,0.36,42_20260110_094509
dqn,42,19200,0.0,4.8,0,50,10.36,1.78,0.4,42_20260110_094509
dqn,42,19300,0.0,5.0,0,50,10.32,1.66,0.4,42_20260110_094509
dqn,42,19400,0.0,5.02,0,50,10.34,1.66,0.4,42_20260110_094509
dqn,42,19500,0.0,5.28,0,50,10.3,1.66,0.34,42_20260110_094509
dqn,42,19600,0.0,4.92,0,50,10.32,1.7,0.4,42_20260110_094509
dqn,42,19700,0.0,4.94,0,50,10.36,1.76,0.38,42_20260110_094509
dqn,42,19800,0.0,4.98,0,50,10.38,1.8,0.36,42_20260110_094509
dqn,42,19900,0.0,4.8,0,50,10.4,1.8,0.4,42_20260110_094509
dqn,42,20000,0.0,4.82,0,50,10.42,1.8,0.4,42_20260110_094509
dqn,123,100,0.0,3.68,0,50,10.26,2.04,0.5,123_20260110_094719
dqn,123,200,0.0,4.0,0,50,10.18,1.84,0.5,123_20260110_094719
dqn,123,300,0.0,2.52,0,50,10.36,2.22,0.68,123_20260110_094719
dqn,123,400,0.0,3.1,0,50,10.3,2.2,0.56,123_20260110_094719
dqn,123,500,0.0,3.08,0,50,10.3,2.16,0.58,123_20260110_094719
dqn,123,600,0.0,3.3,0,50,10.28,2.04,0.58,123_20260110_094719
dqn,123,700,0.0,3.38,0,50,10.32,2.12,0.54,123_20260110_094719
dqn,123,800,0.0,3.74,0,50,10.26,2.06,0.48,123_20260110_094719
dqn,123,900,0.0,3.68,0,50,10.24,1.98,0.52,123_20260110_094719
dqn,123,1000,0.0,3.26,0,50,10.4,2.22,0.54,123_20260110_094719
dqn,123,1100,0.0,3.16,0,50,10.42,2.38,0.5,123_20260110_094719
dqn,123,1200,0.0,3.18,0,50,10.44,2.28,0.54,123_20260110_094719
dqn,123,1300,0.0,2.98,0,50,10.38,2.3,0.56,123_20260110_094719
dqn,123,1400,0.0,2.74,0,50,10.42,2.34,0.6,123_20260110_094719
dqn,123,1500,0.0,3.22,0,50,10.44,2.26,0.54,123_20260110_094719
dqn,123,1600,0.0,2.8,0,50,10.48,2.34,0.6,123_20260110_094719
dqn,123,1700,0.0,2.7,0,50,10.36,2.28,0.62,123_20260110_094719
dqn,123,1800,0.0,2.64,0,50,10.42,2.34,0.62,123_20260110_094719
dqn,123,1900,0.0,2.76,0,50,10.4,2.32,0.6,123_20260110_094719
dqn,123,2000,0.0,2.34,0,50,10.46,2.46,0.64,123_20260110_094719
dqn,123,2100,0.0,2.72,0,50,10.42,2.4,0.58,123_20260110_094719
dqn,123,2200,0.0,2.28,0,50,10.46,2.44,0.66,123_20260110_094719
dqn,123,2300,0.0,2.22,0,50,10.44,2.46,0.66,123_20260110_094719
dqn,123,2400,0.0,2.08,0,50,10.4,2.46,0.68,123_20260110_094719
dqn,123,2500,0.0,2.6,0,50,10.44,2.42,0.6,123_20260110_094719
dqn,123,2600,0.0,2.44,0,50,10.44,2.4,0.64,123_20260110_094719
dqn,123,2700,0.0,2.38,0,50,10.44,2.38,0.66,123_20260110_094719
dqn,123,2800,0.0,2.74,0,50,10.36,2.26,0.62,123_20260110_094719
dqn,123,2900,0.0,2.58,0,50,10.38,2.2,0.68,123_20260110_094719
dqn,123,3000,0.0,2.8,0,50,10.36,2.08,0.68,123_20260110_094719
dqn,123,3100,0.0,3.1,0,50,10.3,2.0,0.64,123_20260110_094719
dqn,123,3200,0.0,2.92,0,50,10.36,2.12,0.64,123_20260110_094719
dqn,123,3300,0.0,2.96,0,50,10.38,2.16,0.62,123_20260110_094719
dqn,123,3400,0.0,3.56,0,50,10.34,2.04,0.54,123_20260110_094719
dqn,123,3500,0.0,3.26,0,50,10.38,2.16,0.56,123_20260110_094719
dqn,123,3600,0.0,3.66,0,50,10.32,1.98,0.54,123_20260110_094719
dqn,123,3700,0.0,3.48,0,50,10.32,2.02,0.56,123_20260110_094719
dqn,123,3800,0.0,3.6,0,50,10.32,1.96,0.56,123_20260110_094719
dqn,123,3900,0.0,3.22,0,50,10.32,2.0,0.62,123_20260110_094719
dqn,123,4000,0.0,3.42,0,50,10.32,2.0,0.58,123_20260110_094719
dqn,123,4100,0.0,3.32,0,50,10.34,2.06,0.58,123_20260110_094719
dqn,123,4200,0.0,3.2,0,50,10.34,2.12,0.58,123_20260110_094719
dqn,123,4300,0.0,3.1,0,50,10.38,2.14,0.6,123_20260110_094719
dqn,123,4400,0.0,3.66,0,50,10.34,2.04,0.52,123_20260110_094719
dqn,123,4500,0.0,3.52,0,50,10.36,2.12,0.52,123_20260110_094719
dqn,123,4600,0.0,3.48,0,50,10.38,2.2,0.5,123_20260110_094719
dqn,123,4700,0.0,3.74,0,50,10.4,2.08,0.5,123_20260110_094719
dqn,123,4800,0.0,3.48,0,50,10.34,1.98,0.58,123_20260110_094719
dqn,123,4900,0.0,3.58,0,50,10.36,2.14,0.5,123_20260110_094719
dqn,123,5000,0.0,3.6,0,50,10.38,2.04,0.54,123_20260110_094719
dqn,123,5100,0.0,3.74,0,50,10.4,2.08,0.5,123_20260110_094719
dqn,123,5200,0.0,3.76,0,50,10.38,2.06,0.5,123_20260110_094719
dqn,123,5300,0.0,4.2,0,50,10.32,2.06,0.4,123_20260110_094719
dqn,123,5400,0.0,3.88,0,50,10.36,2.14,0.44,123_20260110_094719
dqn,123,5500,0.0,3.62,0,50,10.42,2.2,0.48,123_20260110_094719
dqn,123,5600,0.0,3.96,0,50,10.36,2.1,0.44,123_20260110_094719
dqn,123,5700,0.0,3.76,0,50,10.4,2.12,0.48,123_20260110_094719
dqn,123,5800,0.0,3.42,0,50,10.5,2.34,0.48,123_20260110_094719
dqn,123,5900,0.0,3.82,0,50,10.4,2.14,0.46,123_20260110_094719
dqn,123,6000,0.0,3.66,0,50,10.44,2.24,0.46,123_20260110_094719
dqn,123,6100,0.0,3.9,0,50,10.34,2.12,0.44,123_20260110_094719
dqn,123,6200,0.0,3.86,0,50,10.38,2.16,0.44,123_20260110_094719
dqn,123,6300,0.0,3.62,0,50,10.38,2.18,0.48,123_20260110_094719
dqn,123,6400,0.0,3.68,0,50,10.36,2.14,0.48,123_20260110_094719
dqn,123,6500,0.0,3.5,0,50,10.44,2.32,0.46,123_20260110_094719
dqn,123,6600,0.0,3.7,0,50,10.38,2.14,0.48,123_20260110_094719
dqn,123,6700,0.0,3.94,0,50,10.34,2.0,0.48,123_20260110_094719
dqn,123,6800,0.0,3.68,0,50,10.4,2.16,0.48,123_20260110_094719
dqn,123,6900,0.0,3.6,0,50,10.42,2.16,0.5,123_20260110_094719
dqn,123,7000,0.0,3.8,0,50,10.42,2.06,0.5,123_20260110_094719
dqn,123,7100,0.0,3.74,0,50,10.44,2.1,0.5,123_20260110_094719
dqn,123,7200,0.0,3.88,0,50,10.42,2.02,0.5,123_20260110_094719
dqn,123,7300,0.0,3.28,0,50,10.44,2.08,0.6,123_20260110_094719
dqn,123,7400,0.0,3.38,0,50,10.42,2.02,0.6,123_20260110_094719
dqn,123,7500,0.0,3.48,0,50,10.46,2.04,0.58,123_20260110_094719
dqn,123,7600,0.0,3.48,0,50,10.46,2.04,0.58,123_20260110_094719
dqn,123,7700,0.0,3.6,0,50,10.46,1.98,0.58,123_20260110_094719
dqn,123,7800,0.0,3.46,0,50,10.46,2.0,0.6,123_20260110_094719
dqn,123,7900,0.0,3.54,0,50,10.44,2.0,0.58,123_20260110_094719
dqn,123,8000,0.0,3.72,0,50,10.4,1.94,0.56,123_20260110_094719
dqn,123,8100,0.0,3.6,0,50,10.42,1.96,0.58,123_20260110_094719
dqn,123,8200,0.0,3.56,0,50,10.4,1.92,0.6,123_20260110_094719
dqn,123,8300,0.0,3.22,0,50,10.48,2.08,0.62,123_20260110_094719
dqn,123,8400,0.0,3.22,0,50,10.5,2.14,0.6,123_20260110_094719
dqn,123,8500,0.0,3.32,0,50,10.48,2.08,0.6,123_20260110_094719
dqn,123,8600,0.0,3.22,0,50,10.48,2.08,0.62,123_20260110_094719
dqn,123,8700,0.0,3.48,0,50,10.42,2.02,0.58,123_20260110_094719
dqn,123,8800,0.0,3.46,0,50,10.44,2.04,0.58,123_20260110_094719
dqn,123,8900,0.0,3.56,0,50,10.4,2.02,0.56,123_20260110_094719
dqn,123,9000,0.0,3.58,0,50,10.42,2.02,0.56,123_20260110_094719
dqn,123,9100,0.0,3.6,0,50,10.44,2.02,0.56,123_20260110_094719
dqn,123,9200,0.0,3.24,0,50,10.44,2.1,0.6,123_20260110_094719
dqn,123,9300,0.0,3.42,0,50,10.4,2.04,0.58,123_20260110_094719
dqn,123,9400,0.0,3.12,0,50,10.52,2.1,0.64,123_20260110_094719
dqn,123,9500,0.0,3.04,0,50,10.5,2.08,0.66,123_20260110_094719
dqn,123,9600,0.0,3.02,0,50,10.5,2.14,0.64,123_20260110_094719
dqn,123,9700,0.0,3.32,0,50,10.46,2.02,0.62,123_20260110_094719
dqn,123,9800,0.0,3.08,0,50,10.48,2.0,0.68,123_20260110_094719
dqn,123,9900,0.0,3.14,0,50,10.48,2.02,0.66,123_20260110_094719
dqn,123,10000,0.0,3.36,0,50,10.44,1.94,0.64,123_20260110_094719
dqn,123,10100,0.0,3.06,0,50,10.44,2.04,0.66,123_20260110_094719
dqn,123,10200,0.0,3.04,0,50,10.42,2.04,0.66,123_20260110_094719
dqn,123,10300,0.0,3.18,0,50,10.44,1.98,0.66,123_20260110_094719
dqn,123,10400,0.0,3.34,0,50,10.36,1.86,0.66,123_20260110_094719
dqn,123,10500,0.0,3.02,0,50,10.4,2.04,0.66,123_20260110_094719
dqn,123,10600,0.0,3.04,0,50,10.42,2.04,0.66,123_20260110_094719
dqn,123,10700,0.0,3.66,0,50,10.34,1.84,0.6,123_20260110_094719
dqn,123,10800,0.0,3.66,0,50,10.34,1.84,0.6,123_20260110_094719
dqn,123,10900,0.0,3.58,0,50,10.32,1.82,0.62,123_20260110_094719
dqn,123,11000,0.0,3.82,0,50,10.3,1.74,0.6,123_20260110_094719
dqn,123,11100,0.0,3.72,0,50,10.28,1.68,0.64,123_20260110_094719
dqn,123,11200,0.0,3.72,0,50,10.28,1.68,0.64,123_20260110_094719
dqn,123,11300,0.0,3.74,0,50,10.3,1.68,0.64,123_20260110_094719
dqn,123,11400,0.0,3.72,0,50,10.28,1.68,0.64,123_20260110_094719
dqn,123,11500,0.0,3.72,0,50,10.28,1.68,0.64,123_20260110_094719
dqn,123,11600,0.0,4.02,0,50,10.24,1.66,0.58,123_20260110_094719
dqn,123,11700,0.0,4.02,0,50,10.24,1.66,0.58,123_20260110_094719
dqn,123,11800,0.0,4.0,0,50,10.22,1.66,0.58,123_20260110_094719
dqn,123,11900,0.0,3.76,0,50,10.24,1.74,0.6,123_20260110_094719
dqn,123,12000,0.0,4.1,0,50,10.2,1.6,0.58,123_20260110_094719
dqn,123,12100,0.0,4.02,0,50,10.24,1.66,0.58,123_20260110_094719
dqn,123,12200,0.0,4.12,0,50,10.22,1.6,0.58,123_20260110_094719
dqn,123,12300,0.0,4.02,0,50,10.24,1.66,0.58,123_20260110_094719
dqn,123,12400,0.0,3.92,0,50,10.22,1.7,0.58,123_20260110_094719
dqn,123,12500,0.0,3.9,0,50,10.2,1.7,0.58,123_20260110_094719
dqn,123,12600,0.0,3.92,0,50,10.22,1.7,0.58,123_20260110_094719
dqn,123,12700,0.0,3.9,0,50,10.2,1.7,0.58,123_20260110_094719
dqn,123,12800,0.0,3.9,0,50,10.2,1.7,0.58,123_20260110_094719
dqn,123,12900,0.0,3.88,0,50,10.22,1.72,0.58,123_20260110_094719
dqn,123,13000,0.0,3.88,0,50,10.22,1.72,0.58,123_20260110_094719
dqn,123,13100,0.0,3.9,0,50,10.2,1.7,0.58,123_20260110_094719
dqn,123,13200,0.0,3.9,0,50,10.2,1.7,0.58,123_20260110_094719
dqn,123,13300,0.0,3.86,0,50,10.2,1.72,0.58,123_20260110_094719
dqn,123,13400,0.0,3.88,0,50,10.18,1.7,0.58,123_20260110_094719
dqn,123,13500,0.0,3.96,0,50,10.18,1.66,0.58,123_20260110_094719
dqn,123,13600,0.0,3.88,0,50,10.18,1.7,0.58,123_20260110_094719
dqn,123,13700,0.0,3.86,0,50,10.2,1.72,0.58,123_20260110_094719
dqn,123,13800,0.0,3.9,0,50,10.2,1.7,0.58,123_20260110_094719
dqn,123,13900,0.0,3.9,0,50,10.2,1.7,0.58,123_20260110_094719
dqn,123,14000,0.0,3.96,0,50,10.22,1.68,0.58,123_20260110_094719
dqn,123,14100,0.0,3.88,0,50,10.22,1.72,0.58,123_20260110_094719
dqn,123,14200,0.0,3.88,0,50,10.22,1.72,0.58,123_20260110_094719
dqn,123,14300,0.0,3.92,0,50,10.22,1.7,0.58,123_20260110_094719
dqn,123,14400,0.0,4.14,0,50,10.24,1.7,0.54,123_20260110_094719
dqn,123,14500,0.0,4.18,0,50,10.24,1.68,0.54,123_20260110_094719
dqn,123,14600,0.0,4.22,0,50,10.24,1.76,0.5,123_20260110_094719
dqn,123,14700,0.0,4.14,0,50,10.24,1.7,0.54,123_20260110_094719
dqn,123,14800,0.0,4.38,0,50,10.24,1.68,0.5,123_20260110_094719
dqn,123,14900,0.0,4.36,0,50,10.26,1.7,0.5,123_20260110_094719
dqn,123,15000,0.0,4.3,0,50,10.26,1.68,0.52,123_20260110_094719
dqn,123,15100,0.0,4.2,0,50,10.28,1.74,0.52,123_20260110_094719
dqn,123,15200,0.0,3.88,0,50,10.28,1.8,0.56,123_20260110_094719
dqn,123,15300,0.0,3.98,0,50,10.26,1.74,0.56,123_20260110_094719
dqn,123,15400,0.0,3.98,0,50,10.26,1.74,0.56,123_20260110_094719
dqn,123,15500,0.0,3.94,0,50,10.22,1.74,0.56,123_20260110_094719
dqn,123,15600,0.0,3.86,0,50,10.22,1.78,0.56,123_20260110_094719
dqn,123,15700,0.0,3.9,0,50,10.22,1.66,0.6,123_20260110_094719
dqn,123,15800,0.0,4.02,0,50,10.2,1.64,0.58,123_20260110_094719
dqn,123,15900,0.0,4.02,0,50,10.22,1.6,0.6,123_20260110_094719
dqn,123,16000,0.0,4.04,0,50,10.2,1.58,0.6,123_20260110_094719
dqn,123,16100,0.0,4.38,0,50,10.22,1.62,0.52,123_20260110_094719
dqn,123,16200,0.0,4.0,0,50,10.2,1.6,0.6,123_20260110_094719
dqn,123,16300,0.0,4.2,0,50,10.24,1.62,0.56,123_20260110_094719
dqn,123,16400,0.0,4.04,0,50,10.22,1.64,0.58,123_20260110_094719
dqn,123,16500,0.0,3.92,0,50,10.24,1.66,0.6,123_20260110_094719
dqn,123,16600,0.0,3.94,0,50,10.24,1.7,0.58,123_20260110_094719
dqn,123,16700,0.0,4.2,0,50,10.2,1.6,0.56,123_20260110_094719
dqn,123,16800,0.0,4.46,0,50,10.18,1.56,0.52,123_20260110_094719
dqn,123,16900,0.0,4.44,0,50,10.18,1.52,0.54,123_20260110_094719
dqn,123,17000,0.0,4.34,0,50,10.2,1.58,0.54,123_20260110_094719
dqn,123,17100,0.0,4.34,0,50,10.2,1.58,0.54,123_20260110_094719
dqn,123,17200,0.0,4.34,0,50,10.2,1.58,0.54,123_20260110_094719
dqn,123,17300,0.0,4.46,0,50,10.18,1.56,0.52,123_20260110_094719
dqn,123,17400,0.0,4.6,0,50,10.18,1.54,0.5,123_20260110_094719
dqn,123,17500,0.0,4.46,0,50,10.18,1.56,0.52,123_20260110_094719
dqn,123,17600,0.0,4.3,0,50,10.2,1.6,0.54,123_20260110_094719
dqn,123,17700,0.0,4.28,0,50,10.2,1.56,0.56,123_20260110_094719
dqn,123,17800,0.0,4.28,0,50,10.2,1.56,0.56,123_20260110_094719
dqn,123,17900,0.0,4.34,0,50,10.22,1.64,0.52,123_20260110_094719
dqn,123,18000,0.0,4.34,0,50,10.22,1.64,0.52,123_20260110_094719
dqn,123,18100,0.0,4.22,0,50,10.24,1.66,0.54,123_20260110_094719
dqn,123,18200,0.0,4.22,0,50,10.24,1.66,0.54,123_20260110_094719
dqn,123,18300,0.0,4.22,0,50,10.24,1.66,0.54,123_20260110_094719
dqn,123,18400,0.0,4.08,0,50,10.24,1.68,0.56,123_20260110_094719
dqn,123,18500,0.0,4.34,0,50,10.22,1.64,0.52,123_20260110_094719
dqn,123,18600,0.0,3.94,0,50,10.26,1.76,0.56,123_20260110_094719
dqn,123,18700,0.0,3.94,0,50,10.26,1.76,0.56,123_20260110_094719
dqn,123,18800,0.0,4.06,0,50,10.24,1.74,0.54,123_20260110_094719
dqn,123,18900,0.0,3.9,0,50,10.26,1.78,0.56,123_20260110_094719
dqn,123,19000,0.0,3.84,0,50,10.24,1.7,0.6,123_20260110_094719
dqn,123,19100,0.0,4.02,0,50,10.22,1.7,0.56,123_20260110_094719
dqn,123,19200,0.0,3.86,0,50,10.24,1.74,0.58,123_20260110_094719
