algorithm,seed,step,success_rate,mean_score,solved_count,total_episodes,filled_mean,violations_mean,zero_cand_mean,run_id
persistent_z_no_contraction,123,300,0.0,9.58,0,50,10.26,0.34,0.0,123_20260109_214022
persistent_z_no_contraction,123,400,0.0,9.96,0,50,10.08,0.06,0.0,123_20260109_214022
persistent_z_no_contraction,123,500,0.0,10.0,0,50,10.08,0.04,0.0,123_20260109_214022
persistent_z_no_contraction,123,600,0.0,10.16,0,50,10.16,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,700,0.0,10.12,0,50,10.12,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,800,0.0,10.18,0,50,10.18,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,900,0.0,10.22,0,50,10.22,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,1000,0.0,10.22,0,50,10.22,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,1100,0.0,10.22,0,50,10.22,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,1200,0.0,10.26,0,50,10.26,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,1300,0.0,10.2,0,50,10.2,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,1400,0.0,10.48,0,50,10.48,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,1500,0.0,10.2,0,50,10.2,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,1600,0.0,10.3,0,50,10.3,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,1700,0.0,10.7,0,50,10.7,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,1800,0.0,10.52,0,50,10.52,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,1900,0.0,10.68,0,50,10.68,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,2000,0.0,10.7,0,50,10.7,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,2100,0.0,10.62,0,50,10.62,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,2200,0.0,10.98,0,50,10.98,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,2300,0.0,10.7,0,50,10.7,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,2400,0.0,11.28,0,50,11.28,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,2500,0.0,10.74,0,50,10.74,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,2600,0.0,10.96,0,50,10.96,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,2700,0.0,10.88,0,50,10.88,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,2800,0.0,11.14,0,50,11.14,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,2900,0.0,11.58,0,50,11.58,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,3000,0.04,11.6,2,50,11.6,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,3100,0.0,11.36,0,50,11.36,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,3200,0.02,11.36,1,50,11.36,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,3300,0.0,11.64,0,50,11.64,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,3400,0.0,11.38,0,50,11.38,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,3500,0.0,11.94,0,50,11.94,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,3600,0.02,11.4,1,50,11.4,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,3700,0.04,12.14,2,50,12.14,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,3800,0.02,12.2,1,50,12.2,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,3900,0.04,12.06,2,50,12.06,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,4000,0.0,11.82,0,50,11.82,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,4100,0.02,12.5,1,50,12.5,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,4200,0.0,12.64,0,50,12.64,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,4300,0.12,12.96,6,50,12.96,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,4400,0.06,12.8,3,50,12.8,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,4500,0.04,12.78,2,50,12.78,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,4600,0.0,12.18,0,50,12.18,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,4700,0.14,13.6,7,50,13.6,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,4800,0.12,13.46,6,50,13.46,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,4900,0.14,13.48,7,50,13.48,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,5000,0.14,13.12,7,50,13.12,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,5100,0.14,13.18,7,50,13.18,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,5200,0.14,13.28,7,50,13.28,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,5300,0.14,13.28,7,50,13.28,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,5400,0.12,13.58,6,50,13.58,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,5500,0.16,13.56,8,50,13.56,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,5600,0.28,14.1,14,50,14.1,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,5700,0.3,13.78,15,50,13.78,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,5800,0.26,13.88,13,50,13.88,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,5900,0.32,14.14,16,50,14.14,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,6000,0.28,13.64,14,50,13.64,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,6100,0.26,13.8,13,50,13.8,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,6200,0.3,13.8,15,50,13.8,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,6300,0.34,14.2,17,50,14.2,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,6400,0.32,13.68,16,50,13.68,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,6500,0.34,14.08,17,50,14.08,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,6600,0.32,13.82,16,50,13.82,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,6700,0.32,13.86,16,50,13.86,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,6800,0.46,14.34,23,50,14.34,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,6900,0.42,14.24,21,50,14.24,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,7000,0.46,14.3,23,50,14.3,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,7100,0.42,14.18,21,50,14.18,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,7200,0.46,14.16,23,50,14.16,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,7300,0.5,14.12,25,50,14.2,0.04,0.0,123_20260109_214022
persistent_z_no_contraction,123,7400,0.52,14.38,26,50,14.38,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,7500,0.46,13.46,23,50,13.46,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,7600,0.5,13.8,25,50,13.8,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,7700,0.48,14.02,24,50,14.02,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,7800,0.52,14.06,26,50,14.06,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,7900,0.48,13.86,24,50,13.86,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,8000,0.48,14.2,24,50,14.2,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,8100,0.42,14.16,21,50,14.16,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,8200,0.44,14.38,22,50,14.38,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,8300,0.48,14.24,24,50,14.24,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,8400,0.48,14.4,24,50,14.4,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,8500,0.38,14.24,19,50,14.24,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,8600,0.38,14.3,19,50,14.3,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,8700,0.3,13.98,15,50,13.98,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,8800,0.36,14.08,18,50,14.08,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,8900,0.32,14.18,16,50,14.18,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,9000,0.3,14.04,15,50,14.04,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,9100,0.28,14.16,14,50,14.16,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,9200,0.3,14.3,15,50,14.3,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,9300,0.36,14.32,18,50,14.32,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,9400,0.4,14.5,20,50,14.5,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,9500,0.36,14.44,18,50,14.44,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,9600,0.22,14.04,11,50,14.04,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,9700,0.32,14.56,16,50,14.56,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,9800,0.38,14.56,19,50,14.56,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,9900,0.44,14.52,22,50,14.52,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,10000,0.46,14.8,23,50,14.8,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,10100,0.42,14.66,21,50,14.66,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,10200,0.44,14.7,22,50,14.7,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,10300,0.42,14.72,21,50,14.72,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,10400,0.38,14.56,19,50,14.56,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,10500,0.32,14.02,16,50,14.02,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,10600,0.32,14.24,16,50,14.24,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,10700,0.44,14.66,22,50,14.66,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,10800,0.42,14.68,21,50,14.68,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,10900,0.54,14.82,27,50,14.82,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,11000,0.54,14.76,27,50,14.76,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,11100,0.44,14.62,22,50,14.62,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,11200,0.4,14.54,20,50,14.54,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,11300,0.46,14.48,23,50,14.48,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,11400,0.5,14.44,25,50,14.44,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,11500,0.42,14.38,21,50,14.38,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,11600,0.46,14.32,23,50,14.32,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,11700,0.46,14.4,23,50,14.4,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,11800,0.46,14.0,23,50,14.0,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,11900,0.5,14.44,25,50,14.44,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,12000,0.5,14.58,25,50,14.58,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,12100,0.46,14.66,23,50,14.66,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,12200,0.5,14.68,25,50,14.68,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,12300,0.48,14.42,24,50,14.42,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,12400,0.42,14.58,21,50,14.58,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,12500,0.48,14.52,24,50,14.52,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,12600,0.46,14.48,23,50,14.48,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,12700,0.46,14.68,23,50,14.68,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,12800,0.46,14.46,23,50,14.46,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,12900,0.42,14.56,21,50,14.56,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,13000,0.42,14.52,21,50,14.52,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,13100,0.5,14.74,25,50,14.74,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,13200,0.46,14.66,23,50,14.66,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,13300,0.54,14.66,27,50,14.66,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,13400,0.5,14.6,25,50,14.6,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,13500,0.48,14.52,24,50,14.52,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,13600,0.52,14.68,26,50,14.68,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,13700,0.52,14.62,26,50,14.62,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,13800,0.5,14.56,25,50,14.56,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,13900,0.38,14.58,19,50,14.58,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,14000,0.42,14.62,21,50,14.62,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,14100,0.32,14.72,16,50,14.72,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,14200,0.38,14.78,19,50,14.78,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,14300,0.44,14.7,22,50,14.7,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,14400,0.5,14.86,25,50,14.86,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,14500,0.44,15.12,22,50,15.12,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,14600,0.52,15.24,26,50,15.24,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,14700,0.56,15.18,28,50,15.18,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,14800,0.54,15.36,27,50,15.36,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,14900,0.52,15.2,26,50,15.2,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,15000,0.42,15.02,21,50,15.02,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,15100,0.4,14.96,20,50,14.96,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,15200,0.46,15.08,23,50,15.08,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,15300,0.4,14.84,20,50,14.84,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,15400,0.54,14.96,27,50,14.96,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,15500,0.6,15.12,30,50,15.12,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,15600,0.56,15.1,28,50,15.1,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,15700,0.44,14.84,22,50,14.84,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,15800,0.4,14.72,20,50,14.72,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,15900,0.52,14.98,26,50,14.98,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,16000,0.56,14.96,28,50,14.96,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,16100,0.56,14.86,28,50,14.86,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,16200,0.52,14.7,26,50,14.7,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,16300,0.48,14.68,24,50,14.68,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,16400,0.52,14.76,26,50,14.76,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,16500,0.52,14.98,26,50,14.98,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,16600,0.52,14.9,26,50,14.9,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,16700,0.56,14.88,28,50,14.88,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,16800,0.52,14.64,26,50,14.64,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,16900,0.46,14.58,23,50,14.58,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,17000,0.46,14.52,23,50,14.52,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,17100,0.46,14.44,23,50,14.44,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,17200,0.44,14.48,22,50,14.48,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,17300,0.44,14.68,22,50,14.68,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,17400,0.5,14.82,25,50,14.82,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,17500,0.46,14.78,23,50,14.78,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,17600,0.48,14.8,24,50,14.8,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,17700,0.6,14.84,30,50,14.84,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,17800,0.6,14.96,30,50,14.96,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,17900,0.58,14.98,29,50,14.98,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,18000,0.52,14.88,26,50,14.88,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,18100,0.52,14.92,26,50,14.92,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,18200,0.46,14.82,23,50,14.82,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,18300,0.44,14.8,22,50,14.8,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,18400,0.48,14.9,24,50,14.9,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,18500,0.44,14.74,22,50,14.74,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,18600,0.44,14.72,22,50,14.72,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,18700,0.4,14.58,20,50,14.58,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,18800,0.5,14.8,25,50,14.8,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,18900,0.5,14.8,25,50,14.8,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,19000,0.5,14.78,25,50,14.78,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,19100,0.44,14.7,22,50,14.7,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,19200,0.46,14.78,23,50,14.78,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,19300,0.48,14.84,24,50,14.84,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,19400,0.48,14.84,24,50,14.84,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,19500,0.46,14.72,23,50,14.72,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,19600,0.46,14.78,23,50,14.78,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,19700,0.46,14.7,23,50,14.7,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,19800,0.48,14.78,24,50,14.78,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,19900,0.48,14.74,24,50,14.74,0.0,0.0,123_20260109_214022
persistent_z_no_contraction,123,20000,0.52,14.78,26,50,14.78,0.0,0.0,123_20260109_214022
