step,seed,success_rate,mean_score
16600,456,0.0,4.26
16700,456,0.0,4.26
16800,456,0.0,4.26
16900,456,0.0,4.26
17000,456,0.0,4.26
17100,456,0.0,4.26
17200,456,0.0,4.26
17300,456,0.0,4.26
17400,456,0.0,4.26
17500,456,0.0,4.26
17600,456,0.0,4.26
17700,456,0.0,4.26
17800,456,0.0,4.26
17900,456,0.0,4.26
18000,456,0.0,4.26
18100,456,0.0,4.26
18200,456,0.0,4.26
18300,456,0.0,4.26
18400,456,0.0,4.26
18500,456,0.0,4.26
18600,456,0.0,4.26
18700,456,0.0,4.26
18800,456,0.0,4.26
18900,456,0.0,4.26
19000,456,0.0,4.26
19100,456,0.0,4.26
19200,456,0.0,4.26
19300,456,0.0,4.26
19400,456,0.0,4.5
19500,456,0.0,4.62
19600,456,0.0,4.62
19700,456,0.0,4.62
19800,456,0.0,4.62
19900,456,0.0,4.62
20000,456,0.0,4.62
