algorithm,seed,step,success_rate,mean_score,solved_count,total_episodes,filled_mean,violations_mean,zero_cand_mean
episodic_contraction,123,2000,0.32,12.7,16,50,14.52,0.86,0.02
episodic_contraction,123,2100,0.32,11.64,16,50,14.52,1.24,0.08
episodic_contraction,123,2200,0.32,12.96,16,50,14.52,0.78,0.0
episodic_contraction,123,2300,0.32,12.96,16,50,14.52,0.78,0.0
episodic_contraction,123,2400,0.32,12.96,16,50,14.52,0.78,0.0
episodic_contraction,123,2500,0.32,12.84,16,50,14.52,0.74,0.04
episodic_contraction,123,2600,0.32,13.68,16,50,14.52,0.42,0.0
episodic_contraction,123,2700,0.34,13.7,17,50,14.54,0.42,0.0
episodic_contraction,123,2800,0.34,12.98,17,50,14.54,0.48,0.12
episodic_contraction,123,2900,0.32,13.56,16,50,14.52,0.48,0.0
episodic_contraction,123,3000,0.32,13.56,16,50,14.52,0.48,0.0
episodic_contraction,123,3100,0.34,13.58,17,50,14.54,0.48,0.0
episodic_contraction,123,3200,0.34,13.58,17,50,14.54,0.48,0.0
episodic_contraction,123,3300,0.34,13.34,17,50,14.54,0.6,0.0
episodic_contraction,123,3400,0.34,13.58,17,50,14.54,0.48,0.0
episodic_contraction,123,3500,0.34,13.58,17,50,14.54,0.48,0.0
episodic_contraction,123,3600,0.34,13.34,17,50,14.54,0.6,0.0
episodic_contraction,123,3700,0.34,13.6,17,50,14.56,0.48,0.0
episodic_contraction,123,3800,0.34,13.58,17,50,14.54,0.48,0.0
episodic_contraction,123,3900,0.34,13.6,17,50,14.56,0.48,0.0
episodic_contraction,123,4000,0.34,13.24,17,50,14.56,0.56,0.04
episodic_contraction,123,4100,0.34,13.22,17,50,14.54,0.56,0.04
episodic_contraction,123,4200,0.34,13.36,17,50,14.56,0.5,0.04
episodic_contraction,123,4300,0.34,13.34,17,50,14.54,0.5,0.04
episodic_contraction,123,4400,0.34,13.6,17,50,14.56,0.38,0.04
episodic_contraction,123,4500,0.34,13.22,17,50,14.54,0.46,0.08
episodic_contraction,123,4600,0.34,13.22,17,50,14.54,0.46,0.08
episodic_contraction,123,4700,0.34,13.22,17,50,14.54,0.46,0.08
episodic_contraction,123,4800,0.34,13.22,17,50,14.54,0.46,0.08
episodic_contraction,123,4900,0.34,13.22,17,50,14.54,0.46,0.08
episodic_contraction,123,5000,0.34,13.22,17,50,14.54,0.46,0.08
episodic_contraction,456,100,0.16,11.24,8,50,14.6,1.38,0.12
episodic_contraction,456,200,0.2,13.44,10,50,14.52,0.54,0.0
episodic_contraction,456,300,0.2,13.36,10,50,14.6,0.52,0.04
episodic_contraction,456,400,0.24,13.88,12,50,14.6,0.36,0.0
episodic_contraction,456,500,0.12,13.24,6,50,14.52,0.64,0.0
episodic_contraction,456,600,0.12,13.38,6,50,14.58,0.6,0.0
episodic_contraction,456,700,0.16,13.38,8,50,14.58,0.6,0.0
episodic_contraction,456,800,0.16,13.46,8,50,14.66,0.6,0.0
episodic_contraction,456,900,0.16,13.46,8,50,14.66,0.6,0.0
episodic_contraction,456,1000,0.12,13.32,6,50,14.52,0.6,0.0
episodic_contraction,456,1100,0.16,13.44,8,50,14.64,0.6,0.0
episodic_contraction,456,1200,0.16,13.36,8,50,14.56,0.6,0.0
episodic_contraction,456,1300,0.12,13.36,6,50,14.56,0.6,0.0
episodic_contraction,456,1400,0.12,13.42,6,50,14.62,0.6,0.0
episodic_contraction,456,1500,0.12,13.34,6,50,14.54,0.6,0.0
episodic_contraction,456,1600,0.16,13.46,8,50,14.66,0.6,0.0
episodic_contraction,456,1700,0.14,13.36,7,50,14.56,0.6,0.0
episodic_contraction,456,1800,0.12,13.36,6,50,14.56,0.6,0.0
episodic_contraction,456,1900,0.12,13.36,6,50,14.56,0.6,0.0
episodic_contraction,456,2000,0.18,13.42,9,50,14.62,0.6,0.0
episodic_contraction,456,2100,0.14,13.44,7,50,14.64,0.6,0.0
episodic_contraction,456,2200,0.16,13.42,8,50,14.62,0.6,0.0
episodic_contraction,456,2300,0.16,13.46,8,50,14.66,0.6,0.0
episodic_contraction,456,2400,0.18,13.52,9,50,14.72,0.6,0.0
episodic_contraction,456,2500,0.14,13.28,7,50,14.72,0.72,0.0
episodic_contraction,456,2600,0.14,13.16,7,50,14.6,0.72,0.0
episodic_contraction,456,2700,0.14,13.2,7,50,14.64,0.72,0.0
episodic_contraction,456,2800,0.14,13.24,7,50,14.68,0.72,0.0
episodic_contraction,456,2900,0.14,13.32,7,50,14.76,0.72,0.0
episodic_contraction,456,3000,0.12,13.22,6,50,14.66,0.72,0.0
episodic_contraction,456,3100,0.12,13.28,6,50,14.72,0.72,0.0
episodic_contraction,456,3200,0.14,13.2,7,50,14.64,0.72,0.0
episodic_contraction,456,3300,0.12,13.18,6,50,14.62,0.72,0.0
episodic_contraction,456,3400,0.12,13.22,6,50,14.66,0.72,0.0
episodic_contraction,456,3500,0.18,13.28,9,50,14.72,0.72,0.0
episodic_contraction,456,3600,0.18,13.34,9,50,14.78,0.72,0.0
episodic_contraction,456,3700,0.14,13.28,7,50,14.72,0.72,0.0
episodic_contraction,456,3800,0.18,13.36,9,50,14.8,0.72,0.0
episodic_contraction,456,3900,0.18,13.32,9,50,14.76,0.72,0.0
episodic_contraction,456,4000,0.18,13.36,9,50,14.8,0.72,0.0
episodic_contraction,456,4100,0.18,13.4,9,50,14.84,0.72,0.0
episodic_contraction,456,4200,0.14,13.28,7,50,14.72,0.72,0.0
episodic_contraction,456,4300,0.2,13.38,10,50,14.82,0.72,0.0
episodic_contraction,456,4400,0.14,13.34,7,50,14.78,0.72,0.0
episodic_contraction,456,4500,0.18,13.36,9,50,14.8,0.72,0.0
episodic_contraction,456,4600,0.18,13.36,9,50,14.8,0.72,0.0
episodic_contraction,456,4700,0.18,13.32,9,50,14.76,0.72,0.0
episodic_contraction,456,4800,0.18,13.4,9,50,14.84,0.72,0.0
episodic_contraction,456,4900,0.18,13.4,9,50,14.84,0.72,0.0
episodic_contraction,456,5000,0.18,13.38,9,50,14.82,0.72,0.0
persistent_z,42,100,0.28,13.16,14,50,14.66,0.6,0.06
persistent_z,42,200,0.32,13.9,16,50,14.56,0.18,0.06
persistent_z,42,300,0.28,13.46,14,50,14.52,0.28,0.1
persistent_z,42,400,0.32,14.24,16,50,14.56,0.16,0.0
persistent_z,42,500,0.18,13.32,9,50,14.52,0.5,0.04
persistent_z,42,600,0.14,13.32,7,50,14.52,0.6,0.0
persistent_z,42,700,0.14,13.44,7,50,14.52,0.54,0.0
persistent_z,42,800,0.18,13.64,9,50,14.52,0.44,0.0
persistent_z,42,900,0.22,13.92,11,50,14.52,0.3,0.0
persistent_z,42,1000,0.1,13.2,5,50,14.52,0.66,0.0
persistent_z,42,1100,0.06,12.96,3,50,14.52,0.78,0.0
persistent_z,42,1200,0.14,13.44,7,50,14.52,0.54,0.0
persistent_z,42,1300,0.14,13.44,7,50,14.52,0.54,0.0
persistent_z,42,1400,0.26,14.16,13,50,14.52,0.18,0.0
persistent_z,42,1500,0.26,14.16,13,50,14.52,0.18,0.0
persistent_z,42,1600,0.26,14.16,13,50,14.52,0.18,0.0
persistent_z,42,1700,0.3,14.4,15,50,14.52,0.06,0.0
persistent_z,42,1800,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,1900,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,2000,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,2100,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,2200,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,2300,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,2400,0.32,14.54,16,50,14.54,0.0,0.0
persistent_z,42,2500,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,2600,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,2700,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,2800,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,2900,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,3000,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,3100,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,3200,0.36,14.58,18,50,14.58,0.0,0.0
persistent_z,42,3300,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,3400,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,3500,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,3600,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,3700,0.32,14.54,16,50,14.54,0.0,0.0
persistent_z,42,3800,0.32,14.52,16,50,14.52,0.0,0.0
persistent_z,42,3900,0.32,14.6,16,50,14.6,0.0,0.0
persistent_z,42,4000,0.34,14.6,17,50,14.6,0.0,0.0
persistent_z,42,4100,0.34,14.6,17,50,14.6,0.0,0.0
persistent_z,42,4200,0.34,14.56,17,50,14.56,0.0,0.0
persistent_z,42,4300,0.34,14.6,17,50,14.6,0.0,0.0
persistent_z,42,4400,0.38,14.62,19,50,14.62,0.0,0.0
persistent_z,42,4500,0.36,14.72,18,50,14.72,0.0,0.0
persistent_z,42,4600,0.38,14.64,19,50,14.64,0.0,0.0
persistent_z,42,4700,0.38,14.64,19,50,14.64,0.0,0.0
persistent_z,42,4800,0.32,14.6,16,50,14.6,0.0,0.0
persistent_z,42,4900,0.32,14.7,16,50,14.7,0.0,0.0
persistent_z,42,5000,0.44,14.76,22,50,14.76,0.0,0.0
persistent_z,123,100,0.3,13.3,15,50,14.62,0.56,0.04
persistent_z,123,200,0.32,14.22,16,50,14.58,0.08,0.04
persistent_z,123,300,0.32,14.44,16,50,14.52,0.04,0.0
persistent_z,123,400,0.28,14.06,14,50,14.56,0.2,0.02
persistent_z,123,500,0.14,13.36,7,50,14.52,0.58,0.0
persistent_z,123,600,0.02,12.64,1,50,14.52,0.94,0.0
persistent_z,123,700,0.14,13.44,7,50,14.52,0.54,0.0
persistent_z,123,800,0.08,13.0,4,50,14.52,0.76,0.0
persistent_z,123,900,0.04,12.48,2,50,14.52,0.92,0.04
persistent_z,123,1000,0.04,12.76,2,50,14.52,0.88,0.0
persistent_z,123,1100,0.04,12.76,2,50,14.52,0.88,0.0
persistent_z,123,1200,0.04,12.58,2,50,14.52,0.92,0.02
persistent_z,123,1300,0.04,12.76,2,50,14.52,0.88,0.0
persistent_z,123,1400,0.04,12.76,2,50,14.52,0.88,0.0
persistent_z,123,1500,0.04,12.76,2,50,14.52,0.88,0.0
persistent_z,123,1600,0.04,12.76,2,50,14.52,0.88,0.0
persistent_z,123,1700,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,1800,0.0,12.52,0,50,14.52,1.0,0.0
persistent_z,123,1900,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,2000,0.0,12.52,0,50,14.52,1.0,0.0
persistent_z,123,2100,0.0,12.52,0,50,14.52,1.0,0.0
persistent_z,123,2200,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,2300,0.0,12.52,0,50,14.52,1.0,0.0
persistent_z,123,2400,0.0,12.52,0,50,14.52,1.0,0.0
persistent_z,123,2500,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,2600,0.0,12.52,0,50,14.52,1.0,0.0
persistent_z,123,2700,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,2800,0.0,12.52,0,50,14.52,1.0,0.0
persistent_z,123,2900,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,3000,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,3100,0.0,12.52,0,50,14.52,1.0,0.0
persistent_z,123,3200,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,3300,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,3400,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,3500,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,3600,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,3700,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,3800,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,3900,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,4000,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,4100,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,4200,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,4300,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,4400,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,4500,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,4600,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,4700,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,4800,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,4900,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,123,5000,0.0,12.6,0,50,14.52,0.96,0.0
persistent_z,456,100,0.2,12.38,10,50,14.54,0.88,0.08
persistent_z,456,200,0.2,13.5,10,50,14.54,0.52,0.0
persistent_z,456,300,0.2,13.8,10,50,14.52,0.36,0.0
persistent_z,456,400,0.16,13.6,8,50,14.56,0.48,0.0
persistent_z,456,500,0.16,13.56,8,50,14.52,0.48,0.0
persistent_z,456,600,0.18,13.68,9,50,14.64,0.48,0.0
persistent_z,456,700,0.22,13.68,11,50,14.64,0.48,0.0
persistent_z,456,800,0.24,13.72,12,50,14.68,0.48,0.0
persistent_z,456,900,0.2,13.68,10,50,14.64,0.48,0.0
persistent_z,456,1000,0.2,13.62,10,50,14.58,0.48,0.0
persistent_z,456,1100,0.22,13.68,11,50,14.64,0.48,0.0
persistent_z,456,1200,0.16,13.64,8,50,14.6,0.48,0.0
persistent_z,456,1300,0.16,13.56,8,50,14.52,0.48,0.0
persistent_z,456,1400,0.16,13.56,8,50,14.52,0.48,0.0
persistent_z,456,1500,0.16,13.6,8,50,14.56,0.48,0.0
persistent_z,456,1600,0.16,13.64,8,50,14.6,0.48,0.0
persistent_z,456,1700,0.2,13.64,10,50,14.6,0.48,0.0
persistent_z,456,1800,0.16,13.6,8,50,14.56,0.48,0.0
persistent_z,456,1900,0.2,13.74,10,50,14.7,0.48,0.0
persistent_z,456,2000,0.16,13.56,8,50,14.52,0.48,0.0
persistent_z,456,2100,0.16,13.58,8,50,14.54,0.48,0.0
persistent_z,456,2200,0.2,13.66,10,50,14.62,0.48,0.0
persistent_z,456,2300,0.2,13.66,10,50,14.62,0.48,0.0
persistent_z,456,2400,0.16,13.62,8,50,14.58,0.48,0.0
persistent_z,456,2500,0.2,13.66,10,50,14.62,0.48,0.0
persistent_z,456,2600,0.16,13.58,8,50,14.54,0.48,0.0
persistent_z,456,2700,0.18,13.62,9,50,14.58,0.48,0.0
persistent_z,456,2800,0.2,13.66,10,50,14.62,0.48,0.0
persistent_z,456,2900,0.16,13.58,8,50,14.54,0.48,0.0
persistent_z,456,3000,0.2,13.68,10,50,14.64,0.48,0.0
persistent_z,456,3100,0.2,13.64,10,50,14.6,0.48,0.0
persistent_z,456,3200,0.24,13.8,12,50,14.76,0.48,0.0
persistent_z,456,3300,0.2,13.66,10,50,14.62,0.48,0.0
persistent_z,456,3400,0.22,13.74,11,50,14.7,0.48,0.0
persistent_z,456,3500,0.2,13.66,10,50,14.62,0.48,0.0
persistent_z,456,3600,0.22,13.74,11,50,14.7,0.48,0.0
persistent_z,456,3700,0.22,13.72,11,50,14.68,0.48,0.0
persistent_z,456,3800,0.18,13.66,9,50,14.62,0.48,0.0
persistent_z,456,3900,0.24,13.68,12,50,14.64,0.48,0.0
persistent_z,456,4000,0.26,13.7,13,50,14.66,0.48,0.0
persistent_z,456,4100,0.24,13.68,12,50,14.64,0.48,0.0
persistent_z,456,4200,0.24,13.8,12,50,14.76,0.48,0.0
persistent_z,456,4300,0.24,13.72,12,50,14.68,0.48,0.0
persistent_z,456,4400,0.24,13.76,12,50,14.72,0.48,0.0
persistent_z,456,4500,0.22,13.66,11,50,14.62,0.48,0.0
persistent_z,456,4600,0.24,13.76,12,50,14.72,0.48,0.0
persistent_z,456,4700,0.24,13.68,12,50,14.64,0.48,0.0
persistent_z,456,4800,0.3,13.9,15,50,14.86,0.48,0.0
persistent_z,456,4900,0.26,13.74,13,50,14.7,0.48,0.0
persistent_z,456,5000,0.22,13.7,11,50,14.66,0.48,0.0
ppo,42,100,0.12,10.84,,,14.7,1.78,0.06
ppo,42,200,0.18,11.42,,,14.66,1.32,0.12
ppo,42,300,0.16,11.06,,,14.78,1.66,0.08
ppo,42,400,0.12,10.88,,,14.66,1.74,0.06
ppo,42,500,0.18,10.88,,,14.9,1.76,0.1
ppo,42,600,0.18,10.58,,,14.74,1.78,0.12
ppo,42,700,0.2,11.76,,,14.76,1.3,0.08
ppo,42,800,0.2,10.98,,,14.72,1.52,0.14
ppo,42,900,0.2,11.58,,,14.76,1.44,0.06
ppo,42,1000,0.18,10.56,,,14.74,1.94,0.06
ppo,42,1100,0.22,11.18,,,14.74,1.38,0.16
ppo,42,1200,0.2,10.7,,,14.82,1.96,0.04
ppo,42,1300,0.12,10.48,,,14.74,1.98,0.06
ppo,42,1400,0.2,11.18,,,14.8,1.66,0.06
ppo,42,1500,0.2,11.14,,,14.78,1.62,0.08
ppo,42,1600,0.08,10.62,,,14.72,1.9,0.06
ppo,42,1700,0.2,11.44,,,14.7,1.38,0.1
ppo,42,1800,0.22,10.64,,,14.74,1.9,0.06
ppo,42,1900,0.24,11.62,,,14.76,1.32,0.1
ppo,42,2000,0.24,11.72,,,14.7,1.24,0.1
ppo,42,2100,0.2,11.58,,,14.74,1.38,0.08
ppo,42,2200,0.24,12.24,,,14.78,1.12,0.06
ppo,42,2300,0.12,11.44,,,14.74,1.5,0.06
ppo,42,2400,0.24,11.94,,,14.76,1.16,0.1
ppo,42,2500,0.18,11.62,,,14.84,1.46,0.06
ppo,42,2600,0.18,11.28,,,14.76,1.54,0.08
ppo,42,2700,0.2,12.4,,,14.72,1.06,0.04
ppo,42,2800,0.2,12.14,,,14.68,1.12,0.06
ppo,42,2900,0.16,11.42,,,14.68,1.38,0.1
ppo,42,3000,0.18,11.42,,,14.7,1.34,0.12
ppo,42,3100,0.1,10.94,,,14.76,1.76,0.06
ppo,42,3200,0.2,11.86,,,14.7,1.22,0.08
ppo,42,3300,0.2,12.24,,,14.78,1.12,0.06
ppo,42,3400,0.14,11.64,,,14.76,1.46,0.04
ppo,42,3500,0.16,11.4,,,14.7,1.4,0.1
ppo,42,3600,0.22,11.96,,,14.66,1.1,0.1
ppo,42,3700,0.2,12.38,,,14.7,0.96,0.08
ppo,42,3800,0.24,12.62,,,14.7,0.84,0.08
ppo,42,3900,0.2,11.88,,,14.72,1.12,0.12
ppo,42,4000,0.22,11.82,,,14.84,1.46,0.02
ppo,42,4100,0.2,12.08,,,14.68,1.2,0.04
ppo,42,4200,0.2,12.16,,,14.72,1.08,0.08
ppo,42,4300,0.18,11.52,,,14.74,1.46,0.06
ppo,42,4400,0.18,11.36,,,14.72,1.48,0.08
ppo,42,4500,0.2,12.04,,,14.72,1.24,0.04
ppo,42,4600,0.2,11.62,,,14.72,1.4,0.06
ppo,42,4700,0.18,11.7,,,14.74,1.32,0.08
ppo,42,4800,0.16,11.46,,,14.76,1.4,0.1
ppo,42,4900,0.18,11.74,,,14.7,1.28,0.08
ppo,42,5000,0.2,12.24,,,14.7,1.18,0.02
a2c,42,100,0.1,10.3,,,14.64,1.82,0.14
a2c,42,200,0.06,10.5,,,14.66,1.98,0.04
a2c,42,300,0.12,10.68,,,14.68,1.7,0.12
a2c,42,400,0.12,10.78,,,14.64,1.78,0.06
a2c,42,500,0.12,10.24,,,14.64,2.0,0.08
a2c,42,600,0.14,10.68,,,14.64,1.78,0.08
a2c,42,700,0.16,11.06,,,14.66,1.6,0.08
a2c,42,800,0.2,10.94,,,14.68,1.62,0.1
a2c,42,900,0.2,10.7,,,14.76,1.58,0.18
a2c,42,1000,0.2,10.98,,,14.72,1.72,0.06
a2c,42,1100,0.18,11.22,,,14.72,1.5,0.1
a2c,42,1200,0.14,11.22,,,14.72,1.6,0.06
a2c,42,1300,0.14,11.08,,,14.66,1.54,0.1
a2c,42,1400,0.18,11.48,,,14.76,1.44,0.08
a2c,42,1500,0.2,11.72,,,14.78,1.38,0.06
a2c,42,1600,0.2,11.16,,,14.74,1.54,0.1
a2c,42,1700,0.14,11.9,,,14.7,1.3,0.04
a2c,42,1800,0.24,12.4,,,14.72,0.96,0.08
a2c,42,1900,0.18,11.56,,,14.72,1.38,0.08
a2c,42,2000,0.2,12.06,,,14.68,1.16,0.06
a2c,42,2100,0.22,12.16,,,14.7,1.12,0.06
a2c,42,2200,0.22,12.74,,,14.7,0.78,0.08
a2c,42,2300,0.18,12.4,,,14.7,0.9,0.1
a2c,42,2400,0.16,11.52,,,14.7,1.34,0.1
a2c,42,2500,0.18,12.42,,,14.68,0.98,0.06
a2c,42,2600,0.2,12.48,,,14.74,0.98,0.06
a2c,42,2700,0.2,12.88,,,14.72,0.82,0.04
a2c,42,2800,0.26,13.2,,,14.68,0.64,0.04
a2c,42,2900,0.26,13.2,,,14.72,0.66,0.04
a2c,42,3000,0.24,13.14,,,14.72,0.64,0.06
a2c,42,3100,0.26,13.32,,,14.7,0.54,0.06
a2c,42,3200,0.36,13.06,,,14.74,0.54,0.12
a2c,42,3300,0.32,13.14,,,14.76,0.66,0.06
a2c,42,3400,0.28,13.0,,,14.74,0.82,0.02
a2c,42,3500,0.28,13.1,,,14.68,0.64,0.06
a2c,42,3600,0.26,12.52,,,14.68,0.78,0.12
a2c,42,3700,0.28,12.78,,,14.7,0.86,0.04
a2c,42,3800,0.24,13.16,,,14.68,0.56,0.08
a2c,42,3900,0.28,13.5,,,14.7,0.5,0.04
a2c,42,4000,0.28,13.14,,,14.72,0.64,0.06
a2c,42,4100,0.3,13.62,,,14.74,0.46,0.04
a2c,42,4200,0.28,13.28,,,14.72,0.42,0.12
a2c,42,4300,0.24,13.66,,,14.74,0.44,0.04
a2c,42,4400,0.22,13.18,,,14.74,0.58,0.08
a2c,42,4500,0.22,13.1,,,14.76,0.68,0.06
a2c,42,4600,0.24,13.3,,,14.72,0.66,0.02
a2c,42,4700,0.2,13.08,,,14.78,0.7,0.06
a2c,42,4800,0.24,13.48,,,14.8,0.56,0.04
a2c,42,4900,0.22,13.3,,,14.74,0.62,0.04
a2c,42,5000,0.24,13.48,,,14.78,0.6,0.02
dqn,42,100,0.08,10.2,,,14.74,2.22,0.02
dqn,42,200,0.12,10.06,,,14.78,2.36,0.0
dqn,42,300,0.12,10.12,,,14.78,2.28,0.02
dqn,42,400,0.18,10.4,,,14.86,2.18,0.02
dqn,42,500,0.08,9.3,,,14.84,2.72,0.02
dqn,42,600,0.1,9.82,,,14.9,2.44,0.04
dqn,42,700,0.04,9.7,,,14.88,2.54,0.02
dqn,42,800,0.08,10.0,,,14.82,2.36,0.02
dqn,42,900,0.1,9.52,,,14.82,2.5,0.06
dqn,42,1000,0.1,9.86,,,14.8,2.32,0.06
dqn,42,1100,0.08,9.58,,,14.8,2.46,0.06
dqn,42,1200,0.1,9.6,,,14.82,2.36,0.1
dqn,42,1300,0.12,9.2,,,14.9,2.6,0.1
dqn,42,1400,0.08,9.3,,,14.94,2.72,0.04
dqn,42,1500,0.12,9.4,,,14.92,2.56,0.08
dqn,42,1600,0.1,9.44,,,14.82,2.44,0.1
dqn,42,1700,0.14,9.46,,,14.86,2.4,0.12
dqn,42,1800,0.12,8.9,,,14.9,2.6,0.16
dqn,42,1900,0.12,9.36,,,14.82,2.48,0.1
dqn,42,2000,0.1,8.74,,,14.98,2.82,0.12
dqn,42,2100,0.08,9.26,,,14.86,2.5,0.12
dqn,42,2200,0.06,8.78,,,14.86,2.64,0.16
dqn,42,2300,0.08,9.42,,,14.84,2.46,0.1
dqn,42,2400,0.06,9.44,,,14.9,2.48,0.1
dqn,42,2500,0.08,9.44,,,14.84,2.5,0.08
dqn,42,2600,0.08,8.96,,,14.86,2.6,0.14
dqn,42,2700,0.1,9.28,,,14.86,2.44,0.14
dqn,42,2800,0.06,9.32,,,14.82,2.5,0.1
dqn,42,2900,0.08,9.18,,,14.88,2.6,0.1
dqn,42,3000,0.04,9.38,,,14.8,2.46,0.1
dqn,42,3100,0.08,9.66,,,14.82,2.28,0.12
dqn,42,3200,0.08,9.36,,,14.88,2.56,0.08
dqn,42,3300,0.1,9.66,,,14.82,2.28,0.12
dqn,42,3400,0.12,9.22,,,14.84,2.56,0.1
dqn,42,3500,0.14,9.78,,,14.8,2.26,0.1
dqn,42,3600,0.1,9.2,,,14.9,2.5,0.14
dqn,42,3700,0.04,9.24,,,14.76,2.36,0.16
dqn,42,3800,0.04,8.56,,,14.8,2.72,0.16
dqn,42,3900,0.08,8.88,,,14.98,2.8,0.1
dqn,42,4000,0.06,8.98,,,14.9,2.66,0.12
dqn,42,4100,0.08,9.56,,,14.74,2.24,0.14
dqn,42,4200,0.1,9.3,,,14.78,2.34,0.16
dqn,42,4300,0.1,9.1,,,14.86,2.58,0.12
dqn,42,4400,0.06,9.36,,,14.78,2.36,0.14
dqn,42,4500,0.08,9.44,,,14.78,2.32,0.14
dqn,42,4600,0.06,9.1,,,14.84,2.52,0.14
dqn,42,4700,0.06,8.84,,,14.82,2.64,0.14
dqn,42,4800,0.06,9.14,,,14.76,2.46,0.14
dqn,42,4900,0.06,9.08,,,14.74,2.38,0.18
dqn,42,5000,0.04,8.72,,,14.8,2.64,0.16
ppo,123,100,0.14,10.64,,,14.8,1.58,0.2
ppo,123,200,0.2,11.98,,,14.7,1.26,0.04
ppo,123,300,0.16,11.12,,,14.84,1.56,0.12
ppo,123,400,0.14,11.22,,,14.8,1.54,0.1
ppo,123,500,0.14,10.94,,,14.8,1.68,0.1
ppo,123,600,0.14,11.26,,,14.74,1.44,0.12
ppo,123,700,0.14,10.76,,,14.74,1.74,0.1
ppo,123,800,0.16,11.72,,,14.78,1.18,0.14
ppo,123,900,0.22,12.06,,,14.74,1.04,0.12
ppo,123,1000,0.18,10.82,,,14.86,1.72,0.12
ppo,123,1100,0.16,11.18,,,14.82,1.52,0.12
ppo,123,1200,0.2,11.26,,,14.86,1.4,0.16
ppo,123,1300,0.2,10.82,,,14.86,1.72,0.12
ppo,123,1400,0.16,11.44,,,14.72,1.34,0.12
ppo,123,1500,0.18,11.1,,,14.74,1.42,0.16
ppo,123,1600,0.22,11.06,,,14.9,1.42,0.2
ppo,123,1700,0.14,11.16,,,14.76,1.3,0.2
ppo,123,1800,0.18,11.9,,,14.74,1.12,0.12
ppo,123,1900,0.22,12.28,,,14.66,1.04,0.06
ppo,123,2000,0.22,11.86,,,14.74,1.14,0.12
ppo,123,2100,0.26,11.8,,,14.78,1.24,0.1
ppo,123,2200,0.18,11.72,,,14.78,1.48,0.02
ppo,123,2300,0.24,11.72,,,14.84,1.26,0.12
ppo,123,2400,0.16,11.56,,,14.84,1.44,0.08
ppo,123,2500,0.18,11.76,,,14.84,1.44,0.04
ppo,123,2600,0.22,11.84,,,14.8,1.18,0.12
ppo,123,2700,0.14,11.12,,,14.74,1.56,0.1
ppo,123,2800,0.16,11.42,,,14.72,1.5,0.06
ppo,123,2900,0.2,11.98,,,14.76,1.24,0.06
ppo,123,3000,0.18,11.44,,,14.86,1.46,0.1
ppo,123,3100,0.26,11.76,,,14.72,1.28,0.08
ppo,123,3200,0.12,11.44,,,14.72,1.54,0.04
ppo,123,3300,0.1,11.08,,,14.76,1.54,0.12
ppo,123,3400,0.18,11.2,,,14.82,1.56,0.1
ppo,123,3500,0.18,11.3,,,14.72,1.36,0.14
ppo,123,3600,0.24,12.1,,,14.72,1.06,0.1
